Order ID,gender,age,payment_method,invoice_date
407-9342493-8434757,Female,43,Credit Card,19-12-2022
407-2070861-0186727,Female,28,Credit Card,20-10-2021
171-9797994-2437136,Male,29,Debit Card,03-01-2021
171-6350032-2622765,Male,26,Credit Card,01-07-2022
405-1189923-0965941,Female,46,Cash,10-08-2022
406-4067771-2665902,Female,50,Cash,28-04-2022
402-9244246-4717953,Male,67,Credit Card,21-08-2021
402-7088453-6629109,Female,36,Credit Card,18-07-2022
408-7633695-8931551,Female,51,Debit Card,21-05-2021
405-0560909-8073133,Male,40,Debit Card,29-11-2022
402-9365141-1046721,Female,47,Cash,03-08-2021
407-8090136-1054750,Female,52,Cash,15-05-2021
406-6561042-5214716,Female,28,Debit Card,09-02-2022
404-1253860-4066769,Female,44,Cash,18-08-2021
407-3046917-1230754,Female,44,Cash,05-05-2021
408-9924538-1973901,Male,42,Debit Card,04-06-2022
407-4282851-8349923,Female,64,Debit Card,24-06-2022
403-7846267-2782707,Female,62,Credit Card,07-02-2023
403-6612699-7604304,Male,22,Cash,12-03-2021
171-4960232-7222709,Male,52,Cash,17-09-2022
404-7802625-1032323,Female,25,Cash,21-02-2022
405-1898130-5961124,Male,60,Cash,27-02-2023
402-4892485-6219544,Female,34,Credit Card,15-06-2022
403-3090281-7974740,Female,37,Credit Card,25-04-2022
402-9417205-7334735,Female,59,Debit Card,04-01-2022
404-0986582-8315553,Female,19,Debit Card,16-01-2023
407-4571355-7756342,Male,64,Cash,20-11-2022
407-2953892-0208333,Female,46,Credit Card,15-07-2022
405-6344747-7353149,Female,67,Credit Card,03-11-2022
404-4590776-3805132,Male,44,Credit Card,17-07-2022
404-0173309-3907531,Male,69,Credit Card,04-08-2022
405-8038408-0378754,Male,47,Cash,04-06-2021
405-4906553-3678745,Female,65,Credit Card,04-09-2022
402-1498042-8394766,Female,29,Cash,28-11-2022
407-6748271-9702759,Female,49,Credit Card,07-07-2021
407-2051046-0314708,Male,52,Debit Card,17-04-2021
402-5148068-2588303,Female,49,Credit Card,17-07-2022
408-0613240-5232364,Male,64,Cash,01-10-2021
405-9361055-4426758,Female,48,Cash,04-05-2021
405-7753219-3265959,Female,31,Cash,10-06-2022
405-2187860-3349121,Male,42,Cash,10-02-2022
406-2120852-7654760,Female,22,Debit Card,24-04-2022
404-2190378-4631520,Male,41,Debit Card,27-06-2021
402-7534960-1997922,Male,69,Debit Card,22-01-2022
406-3474030-9909924,Male,18,Debit Card,23-10-2022
406-2091483-8620365,Female,18,Debit Card,12-05-2022
403-7144869-0881115,Female,23,Debit Card,23-04-2022
405-8921078-1101948,Male,30,Cash,12-11-2021
404-6416987-9269134,Male,58,Cash,28-12-2022
171-5063473-3649924,Female,32,Cash,22-05-2022
405-3177818-1542719,Female,18,Credit Card,24-10-2021
403-2776200-4283548,Male,31,Debit Card,18-03-2021
403-6862234-1674742,Female,57,Credit Card,24-08-2021
171-1848757-2532313,Female,35,Debit Card,17-08-2021
404-2581530-9985955,Female,63,Cash,07-06-2021
407-2666753-2788354,Female,39,Cash,14-05-2021
408-6453857-3083536,Female,34,Debit Card,24-08-2021
407-2381438-0794755,Female,30,Cash,14-07-2021
407-7640312-2753119,Male,66,Debit Card,21-05-2021
404-2137807-2359516,Female,60,Credit Card,30-10-2022
408-7627128-0289913,Male,52,Debit Card,16-01-2023
405-6063306-5946768,Female,18,Credit Card,10-11-2022
171-6000397-9372356,Male,24,Debit Card,22-03-2021
407-6540440-8657132,Female,60,Debit Card,28-12-2022
408-9790389-5217951,Female,18,Cash,14-10-2022
404-4083525-3810756,Male,66,Credit Card,21-07-2021
407-9232108-2267508,Female,63,Debit Card,26-11-2021
406-4628847-7663557,Male,32,Cash,14-06-2022
171-2218123-5633955,Male,61,Cash,24-03-2022
408-6925218-1963509,Male,41,Cash,02-04-2022
408-0229199-4506731,Male,59,Cash,13-01-2021
407-3195349-1836329,Male,61,Credit Card,22-03-2021
405-0732799-9479569,Male,20,Cash,02-09-2022
402-0335737-1650756,Male,42,Debit Card,31-03-2022
S02-1006261-5356758,Female,26,Cash,29-08-2021
S02-3681731-6111841,Male,55,Credit Card,12-01-2022
404-6128174-9534761,Male,47,Credit Card,08-10-2022
S02-1926028-4838217,Female,68,Cash,01-05-2022
406-0983295-8481143,Male,61,Cash,19-12-2022
S02-6828927-1180856,Male,18,Cash,15-06-2022
S02-3409426-0744131,Female,37,Cash,30-09-2022
408-8203333-2276325,Female,66,Cash,26-05-2022
402-4104463-8046738,Female,20,Cash,30-08-2022
171-4623042-7676322,Female,43,Cash,24-06-2022
171-2966345-1086728,Male,62,Debit Card,06-09-2022
171-7487513-1325931,Female,54,Credit Card,24-06-2021
406-6871653-0796349,Female,30,Credit Card,22-01-2023
171-2775977-3805147,Female,25,Credit Card,16-08-2021
403-5614204-2580367,Female,24,Cash,03-01-2021
407-0171172-4088354,Female,56,Credit Card,10-10-2022
408-7553038-7673116,Female,61,Credit Card,28-04-2021
406-0855203-5983527,Male,25,Debit Card,19-06-2021
407-7411832-5906717,Male,43,Cash,28-06-2021
171-8172640-4577922,Female,30,Credit Card,11-11-2022
402-1985268-9313967,Female,32,Credit Card,06-05-2021
408-6286758-8429929,Female,45,Credit Card,04-02-2023
405-0811963-7601109,Male,62,Cash,24-06-2021
404-2839716-2845130,Male,22,Cash,17-02-2021
171-0422895-4803531,Female,46,Cash,25-08-2022
171-8063541-5579540,Male,54,Credit Card,07-05-2021
402-4909256-9477130,Male,43,Debit Card,14-03-2021
171-4535326-6075545,Female,51,Cash,26-04-2022
408-0649800-7927512,Female,30,Cash,15-10-2021
407-6100465-6296335,Female,26,Credit Card,13-10-2022
404-5035071-4205950,Female,36,Credit Card,28-04-2021
407-7220012-7393119,Male,38,Debit Card,05-12-2022
407-0057264-0247578,Female,28,Debit Card,25-09-2022
405-5814486-7109148,Female,23,Debit Card,23-11-2021
407-0470027-7079506,Female,51,Cash,13-02-2022
402-2579851-6361162,Female,26,Credit Card,03-12-2022
403-2354901-8317927,Male,58,Debit Card,09-04-2022
406-7452667-5189913,Female,25,Cash,11-08-2021
404-6232003-6682757,Female,43,Credit Card,07-04-2022
171-3295889-9942703,Male,21,Cash,23-01-2021
408-1623017-7275500,Female,42,Credit Card,10-05-2021
171-7055863-6888336,Female,18,Credit Card,31-08-2022
171-3894671-2334720,Male,32,Debit Card,27-06-2022
171-9415061-9761169,Male,59,Debit Card,22-03-2022
405-5534707-8124309,Female,33,Cash,23-11-2022
407-9287244-6741956,Female,44,Credit Card,20-12-2022
407-3851507-3929142,Male,48,Credit Card,12-01-2022
171-0053093-2890710,Male,32,Credit Card,12-06-2022
405-2826853-2353927,Male,58,Debit Card,12-11-2022
404-1212840-2649943,Male,25,Cash,09-10-2022
404-3931697-7432324,Male,24,Cash,29-06-2022
406-7099071-3005923,Female,42,Credit Card,06-02-2022
402-0731723-0589154,Male,44,Cash,08-06-2021
404-3039562-3141128,Female,65,Cash,24-03-2022
406-7026274-0491504,Female,68,Cash,03-01-2021
408-5311588-1189920,Male,44,Cash,31-07-2021
406-9972112-3192368,Female,46,Cash,10-03-2022
404-5350657-6422752,Male,29,Debit Card,15-11-2021
407-8129230-1609952,Male,62,Cash,26-02-2022
402-3689683-2298756,Female,25,Cash,30-01-2023
407-7096924-4051550,Female,26,Debit Card,22-02-2023
402-2546709-7241950,Male,54,Cash,27-10-2022
405-4853153-5411515,Female,37,Cash,13-03-2021
407-5128488-9383541,Female,40,Credit Card,31-12-2022
402-8293007-3919551,Male,24,Debit Card,14-04-2022
407-6228197-5812364,Male,58,Cash,06-04-2022
408-7935143-6501130,Female,29,Cash,18-03-2021
406-8976007-3243537,Female,29,Debit Card,19-11-2021
405-1177707-5695500,Female,52,Debit Card,16-02-2022
402-6149975-6511510,Female,25,Debit Card,16-02-2023
405-5073403-9466722,Male,65,Debit Card,29-09-2021
406-9008701-4571550,Female,54,Credit Card,23-12-2022
171-8275846-1418762,Female,54,Credit Card,12-12-2022
171-3109209-0818768,Female,28,Credit Card,23-02-2023
404-7154074-4621909,Female,69,Cash,09-06-2022
407-1975389-2272326,Female,50,Cash,02-01-2023
405-0399213-9139562,Female,48,Cash,12-12-2022
408-2088818-3565958,Female,29,Debit Card,24-08-2022
404-6786328-6222755,Male,26,Cash,31-05-2022
405-0768693-3052309,Male,54,Credit Card,13-11-2022
406-8955350-8526702,Male,37,Debit Card,05-02-2021
405-5488860-3295560,Female,67,Cash,19-07-2021
405-0237363-1257101,Male,63,Credit Card,14-07-2021
408-0722613-8459519,Male,19,Credit Card,01-01-2022
405-1805891-3126762,Female,67,Cash,17-02-2022
408-8436166-7149112,Female,69,Credit Card,11-12-2021
403-9910295-7324306,Female,50,Debit Card,25-10-2021
406-1983523-7143505,Female,61,Cash,06-01-2021
405-8999447-8732368,Male,66,Cash,09-12-2021
171-6026597-0374762,Male,34,Cash,14-04-2021
402-0763073-5447565,Male,50,Cash,20-08-2022
406-1261470-0401102,Male,58,Credit Card,27-05-2021
404-6326859-7919506,Male,32,Cash,22-02-2021
402-4803595-6620318,Male,40,Credit Card,20-10-2021
404-4129727-9465127,Female,22,Debit Card,26-09-2021
405-3817167-6383529,Male,36,Debit Card,02-01-2022
403-1802625-4781102,Female,34,Credit Card,28-04-2022
171-7859548-3927502,Female,55,Cash,13-03-2022
408-8777109-6452328,Female,57,Credit Card,14-08-2021
407-4829670-8890717,Female,36,Cash,10-06-2021
407-4198707-0075555,Female,20,Credit Card,29-08-2022
171-0850833-9320337,Female,53,Debit Card,01-07-2022
405-9497743-9809958,Female,28,Debit Card,28-01-2021
403-7713067-9877923,Female,42,Credit Card,15-03-2022
406-0966248-9743559,Female,61,Cash,06-01-2023
403-7241074-5679506,Female,36,Debit Card,11-09-2022
171-0110608-8128325,Female,31,Cash,27-09-2022
406-7193812-3795547,Female,65,Cash,12-09-2022
406-7318122-4046763,Female,40,Debit Card,20-04-2022
171-8000073-3240317,Female,68,Credit Card,19-12-2022
404-4836770-5861158,Female,27,Cash,25-09-2022
405-7673194-9797909,Female,42,Credit Card,09-12-2021
171-6264037-5249902,Female,53,Debit Card,12-11-2021
171-1465278-4587561,Male,57,Credit Card,16-01-2021
403-6064949-5155523,Male,34,Credit Card,29-10-2022
406-0932584-9510752,Female,23,Cash,17-07-2022
404-3266137-0187567,Male,22,Credit Card,23-10-2022
408-8428736-6716305,Female,52,Debit Card,27-01-2022
405-3123593-3109942,Male,26,Cash,20-12-2022
402-8511482-3521133,Female,29,Cash,01-11-2022
403-0728133-3369151,Female,31,Debit Card,10-06-2021
402-9990035-1189946,Male,56,Debit Card,16-12-2021
171-0035884-6656354,Male,28,Credit Card,26-09-2022
171-0177661-5275516,Female,51,Cash,11-09-2022
404-7013305-6901958,Male,33,Credit Card,04-09-2022
407-9948328-8613133,Male,50,Debit Card,06-01-2021
171-1957916-7964363,Female,36,Cash,04-08-2021
408-3143506-1114765,Male,38,Credit Card,12-09-2022
408-0776717-8158745,Female,31,Cash,22-12-2022
405-1934396-3305957,Female,42,Credit Card,06-11-2021
406-7282379-4898718,Female,65,Cash,24-03-2022
406-6287711-4537933,Female,66,Debit Card,26-07-2022
407-6085768-0329943,Female,51,Cash,09-08-2022
407-3737718-1577166,Female,42,Cash,23-04-2022
402-0392118-6016339,Female,42,Credit Card,13-05-2022
402-5987942-6393917,Female,36,Cash,20-07-2021
405-8573405-9778738,Male,18,Credit Card,18-08-2022
405-5977834-2823513,Female,65,Credit Card,18-06-2022
408-7626722-2624330,Female,24,Credit Card,06-05-2022
407-0355543-7901959,Male,24,Cash,15-09-2021
407-8990170-7933967,Female,59,Credit Card,19-05-2021
407-4631181-9369111,Female,36,Cash,07-09-2022
404-7877074-7669901,Male,37,Cash,09-01-2021
404-4650299-8891568,Female,52,Credit Card,21-11-2022
408-7156144-2955559,Male,68,Credit Card,25-07-2022
171-4110650-2257910,Male,38,Cash,22-05-2021
403-2510531-3770752,Female,34,Debit Card,22-04-2021
408-1973611-1557945,Female,22,Cash,20-05-2021
406-7300465-3445920,Male,63,Debit Card,03-01-2021
402-0496893-1316333,Female,32,Debit Card,05-05-2022
407-7752912-7913113,Female,37,Credit Card,12-10-2022
406-3081422-3584364,Female,58,Debit Card,08-10-2022
405-6438645-9288322,Male,42,Credit Card,24-10-2021
406-1522671-8885931,Female,66,Credit Card,22-01-2021
404-0229649-5265174,Male,64,Cash,18-02-2022
405-1453530-8760369,Female,66,Debit Card,05-07-2022
407-4864243-9400327,Female,45,Debit Card,08-01-2023
408-3324560-4837964,Female,29,Credit Card,22-03-2022
408-9367267-1009943,Male,30,Credit Card,28-11-2022
406-0583608-1740345,Male,46,Cash,11-02-2022
171-8260646-4866766,Female,24,Credit Card,11-02-2022
402-7418626-1893936,Female,54,Debit Card,15-03-2022
407-8940421-9402734,Female,63,Credit Card,08-02-2022
408-3436720-2114724,Female,19,Credit Card,23-02-2023
404-1149787-8465143,Male,46,Cash,12-05-2022
405-3996332-6241140,Male,67,Credit Card,01-11-2021
405-3309067-2874731,Female,19,Credit Card,05-04-2021
406-3940751-8289163,Female,67,Cash,22-01-2021
402-7427380-5617147,Female,47,Credit Card,25-09-2022
402-3674889-5247549,Female,48,Debit Card,16-02-2022
404-9433736-3754748,Female,58,Cash,25-11-2021
402-5270838-5123527,Male,65,Credit Card,03-09-2021
402-8436185-6536321,Male,57,Cash,11-05-2022
406-8269904-1213919,Female,45,Cash,25-05-2021
403-4544659-5526739,Male,36,Credit Card,14-11-2022
405-2417023-3704312,Female,40,Credit Card,07-09-2021
171-0278448-6007553,Female,44,Credit Card,03-01-2022
404-0168400-5512361,Female,40,Cash,07-02-2022
405-0667944-4083537,Male,42,Cash,19-04-2021
171-9530622-2280311,Female,39,Cash,23-01-2022
405-0965821-2369901,Female,22,Credit Card,08-05-2021
402-0140422-7703512,Female,19,Credit Card,28-04-2021
171-0159362-0680311,Male,24,Cash,04-11-2022
404-8501158-6593108,Female,28,Credit Card,12-07-2021
405-0917304-5435555,Female,36,Cash,05-06-2021
404-5119701-2377941,Male,39,Cash,01-08-2021
406-2056504-8345934,Male,34,Cash,15-12-2021
408-7200083-4150720,Male,31,Cash,08-03-2022
402-8168995-4745919,Female,58,Debit Card,13-11-2021
406-6622294-4344359,Female,23,Cash,09-02-2022
402-3472099-9850751,Female,31,Credit Card,08-09-2021
406-3412335-1441943,Male,28,Cash,14-10-2021
405-4487626-6963550,Female,32,Cash,10-04-2021
403-3611197-9527554,Female,26,Credit Card,12-01-2023
408-9330245-0574735,Female,29,Credit Card,02-03-2023
406-0094514-6250718,Male,46,Cash,23-08-2022
408-8552126-2844343,Male,54,Cash,13-08-2021
402-2112428-8756338,Female,40,Debit Card,22-05-2022
402-5614347-4428318,Male,60,Debit Card,26-11-2022
402-1482834-5739526,Male,27,Credit Card,03-09-2022
408-8562063-2229136,Male,38,Debit Card,30-06-2021
406-9972228-2945132,Male,29,Credit Card,21-01-2021
406-1847890-8665900,Female,32,Cash,02-03-2021
405-3241271-6537140,Male,68,Credit Card,07-04-2022
171-9524976-7689925,Male,50,Cash,29-04-2021
405-3970307-9201122,Male,64,Debit Card,19-05-2022
403-9217527-2368324,Female,34,Credit Card,31-03-2022
402-9072294-6318761,Female,18,Cash,10-03-2022
404-1547535-6017100,Male,24,Credit Card,10-07-2021
403-7686259-9173167,Female,31,Credit Card,19-04-2022
404-6248807-4940313,Female,41,Cash,19-05-2021
171-3192152-4942727,Female,58,Credit Card,07-07-2021
404-5553822-6322736,Male,18,Credit Card,21-02-2023
407-8640982-0776301,Male,47,Cash,17-03-2021
402-0771307-8446702,Female,20,Credit Card,26-05-2022
404-7948037-0967564,Male,21,Cash,02-08-2021
403-4257033-0298732,Female,18,Cash,07-04-2022
402-9302749-9525143,Female,61,Credit Card,14-07-2022
406-2133422-3835543,Male,55,Debit Card,31-10-2021
171-6141777-3318700,Male,36,Debit Card,14-10-2022
406-3596354-9054705,Female,64,Credit Card,23-04-2022
403-5422201-2513110,Male,21,Debit Card,30-05-2022
407-5314518-2637926,Male,26,Credit Card,07-01-2023
403-5757641-4749167,Male,54,Debit Card,19-11-2022
171-6433977-7334732,Female,67,Credit Card,25-07-2022
402-9352650-3377955,Male,55,Cash,01-06-2021
402-0727867-2021157,Female,40,Credit Card,14-05-2021
408-8446091-4878743,Male,66,Credit Card,10-04-2022
406-0977571-5269124,Female,67,Cash,22-10-2022
171-5167647-1013911,Female,48,Debit Card,19-04-2022
171-9890532-6736325,Female,56,Credit Card,02-05-2022
405-1740312-2926732,Female,37,Cash,13-01-2021
402-6070675-3797150,Male,25,Cash,03-10-2022
403-9927725-9297958,Male,63,Credit Card,31-01-2022
405-2668088-4616368,Male,31,Debit Card,29-12-2022
171-3239704-1655545,Female,44,Cash,12-01-2023
406-8716688-5086751,Male,18,Cash,18-05-2022
171-8366335-3568319,Female,56,Credit Card,24-02-2023
171-6466840-1095568,Female,24,Credit Card,04-09-2022
S02-8357726-8633940,Male,62,Credit Card,22-08-2022
S02-6358630-3384547,Female,65,Debit Card,09-01-2023
S02-8920429-3367507,Female,36,Cash,03-05-2022
S02-0827522-8659612,Female,53,Cash,13-03-2021
S02-7924344-3280541,Male,35,Cash,12-02-2021
S02-7832149-5714447,Male,35,Cash,01-07-2021
S02-9649067-3246849,Male,28,Debit Card,08-03-2022
S02-2310917-8166336,Male,22,Debit Card,18-01-2023
S02-0668744-7285638,Female,48,Credit Card,15-07-2022
408-1020919-0332346,Male,48,Credit Card,23-09-2021
402-8608966-0497909,Female,51,Cash,04-03-2021
404-2427692-9501135,Female,67,Cash,18-04-2022
404-1071598-3355562,Female,31,Cash,07-11-2021
408-5330747-2682707,Female,66,Credit Card,21-11-2021
403-5447629-3158717,Female,25,Credit Card,05-07-2022
403-5050806-6000301,Male,48,Cash,06-02-2023
403-8722192-2933142,Female,49,Cash,08-11-2022
403-8975734-1851549,Female,57,Debit Card,04-02-2021
402-8527059-1031549,Female,32,Debit Card,24-02-2022
171-2432214-0330740,Male,37,Credit Card,26-09-2022
404-8925255-9705918,Female,40,Debit Card,12-11-2022
171-8842990-9604304,Female,26,Credit Card,01-02-2021
408-5063264-5242726,Female,63,Cash,22-01-2022
404-9408926-4733910,Female,26,Credit Card,30-11-2022
407-3740637-1317958,Female,22,Cash,27-07-2021
407-2260192-8693947,Female,40,Debit Card,06-04-2022
405-3551293-9088302,Male,50,Debit Card,06-03-2021
406-3205275-1074704,Male,53,Cash,02-09-2021
403-4214772-2567517,Female,26,Credit Card,29-10-2021
402-8487224-3553913,Female,31,Debit Card,05-02-2022
403-9513144-2927533,Male,38,Credit Card,19-06-2021
402-8682060-0693115,Female,43,Debit Card,08-11-2022
404-1929205-8889960,Female,20,Debit Card,09-10-2021
402-6985791-5029947,Female,28,Credit Card,11-07-2022
402-9290699-2318740,Female,43,Credit Card,30-11-2021
404-8911790-2998722,Female,64,Credit Card,12-02-2023
404-2792245-5849903,Female,67,Credit Card,26-02-2021
402-0004873-4097950,Female,51,Credit Card,07-03-2023
171-6208570-0790723,Male,53,Cash,13-10-2022
407-6353505-8789167,Male,54,Cash,04-06-2021
406-4781702-8621902,Male,57,Credit Card,01-07-2022
408-6458277-9293160,Male,41,Cash,02-11-2021
404-4847073-9697928,Male,56,Credit Card,19-05-2022
402-6602564-6537151,Female,59,Credit Card,22-07-2021
403-2588696-1605117,Male,46,Cash,11-02-2023
403-3065628-3511511,Female,37,Credit Card,04-03-2021
408-5251979-2961927,Female,23,Cash,05-01-2023
406-0370162-8386751,Male,24,Credit Card,19-07-2022
406-6596726-1214769,Male,56,Credit Card,24-10-2021
408-4140234-9883546,Female,44,Cash,23-08-2022
408-3796342-4008368,Male,47,Debit Card,20-01-2023
171-2874939-5405137,Male,58,Credit Card,24-05-2021
171-7506810-6084313,Male,49,Credit Card,14-04-2021
404-1324919-2718751,Female,54,Credit Card,08-02-2021
171-4711335-8942722,Female,23,Cash,24-04-2021
171-7947566-3043501,Female,20,Cash,29-07-2021
408-8843533-2632320,Male,37,Cash,03-06-2021
404-5519223-1541945,Male,48,Debit Card,27-11-2021
407-3068542-0245162,Female,18,Debit Card,22-03-2022
404-9956470-5527541,Female,44,Cash,04-11-2022
404-5230181-3755548,Female,48,Credit Card,19-08-2022
408-9144307-1046748,Female,21,Cash,18-07-2021
408-0420377-1502749,Male,60,Cash,22-08-2022
407-7636607-5117968,Female,53,Cash,28-03-2022
405-3608078-1929159,Female,28,Credit Card,03-06-2021
171-6566249-5445115,Female,38,Credit Card,23-09-2021
404-8138985-9175541,Female,64,Cash,28-10-2022
171-4593516-2891566,Male,49,Cash,30-12-2021
402-9281882-8068369,Female,42,Cash,13-08-2022
407-9641413-5294712,Female,36,Debit Card,22-11-2022
404-6172855-7194708,Male,27,Cash,27-02-2021
404-3198895-4012309,Male,24,Credit Card,19-06-2021
406-2879103-4529136,Female,20,Cash,11-08-2021
408-7596733-9550756,Female,57,Debit Card,12-06-2021
