Customer ID,Order ID,Order Date,Ship Date,Ship Mode
LM-17065,CA-2011-104283,27-06-2011,01-07-2011,Standard Class
JK-15625,CA-2014-142622,31-10-2014,03-11-2014,First Class
JK-15625,CA-2014-142622,31-10-2014,03-11-2014,First Class
JK-15625,CA-2014-142622,31-10-2014,03-11-2014,First Class
FM-14215,CA-2013-132143,04-09-2013,06-09-2013,First Class
SF-20200,CA-2012-153108,05-03-2012,09-03-2012,Standard Class
SF-20200,CA-2012-153108,05-03-2012,09-03-2012,Standard Class
PJ-18835,CA-2013-112676,06-05-2013,09-05-2013,First Class
CS-12355,CA-2014-165687,18-11-2014,24-11-2014,Standard Class
BB-10990,US-2014-112928,02-06-2014,06-06-2014,Second Class
BW-11200,CA-2014-143343,11-06-2014,14-06-2014,First Class
RS-19420,CA-2014-115154,09-01-2014,12-01-2014,First Class
TS-21160,CA-2012-149342,20-04-2012,25-04-2012,Standard Class
TS-21160,CA-2012-149342,20-04-2012,25-04-2012,Standard Class
TS-21160,CA-2012-149342,20-04-2012,25-04-2012,Standard Class
QJ-19255,CA-2012-130995,01-11-2012,06-11-2012,Standard Class
FM-14215,CA-2014-127929,24-12-2014,28-12-2014,Standard Class
VD-21670,CA-2012-113145,01-11-2012,05-11-2012,Standard Class
VD-21670,CA-2012-113145,01-11-2012,05-11-2012,Standard Class
VD-21670,CA-2012-113145,01-11-2012,05-11-2012,Standard Class
VD-21670,CA-2012-113145,01-11-2012,05-11-2012,Standard Class
VD-21670,CA-2012-113145,01-11-2012,05-11-2012,Standard Class
JL-15505,CA-2011-162362,14-11-2011,18-11-2011,Standard Class
JL-15505,CA-2011-162362,14-11-2011,18-11-2011,Standard Class
DL-13495,CA-2013-106558,17-01-2013,21-01-2013,Standard Class
MO-17800,CA-2014-157931,18-09-2014,23-09-2014,Second Class
MO-17800,CA-2014-157931,18-09-2014,23-09-2014,Second Class
BP-11185,CA-2013-115574,24-12-2013,25-12-2013,First Class
MS-17980,CA-2012-160794,06-08-2012,08-08-2012,First Class
SV-20935,CA-2014-116225,06-11-2014,10-11-2014,Standard Class
BC-11125,US-2014-120418,12-06-2014,13-06-2014,First Class
BC-11125,US-2014-120418,12-06-2014,13-06-2014,First Class
BC-11125,US-2014-120418,12-06-2014,13-06-2014,First Class
BC-11125,US-2014-120418,12-06-2014,13-06-2014,First Class
BC-11125,US-2014-120418,12-06-2014,13-06-2014,First Class
EM-13825,CA-2014-122035,21-07-2014,26-07-2014,Standard Class
EM-13825,CA-2014-122035,21-07-2014,26-07-2014,Standard Class
EM-13825,CA-2014-122035,21-07-2014,26-07-2014,Standard Class
EM-13825,CA-2014-122035,21-07-2014,26-07-2014,Standard Class
EM-13825,CA-2014-122035,21-07-2014,26-07-2014,Standard Class
EM-13825,CA-2014-122035,21-07-2014,26-07-2014,Standard Class
BD-11500,CA-2012-117828,23-12-2012,26-12-2012,First Class
HW-14935,CA-2014-165491,21-03-2014,25-03-2014,Standard Class
KC-16255,CA-2012-109470,31-12-2012,03-01-2013,Second Class
KC-16255,CA-2012-109470,31-12-2012,03-01-2013,Second Class
KC-16255,CA-2012-109470,31-12-2012,03-01-2013,Second Class
KC-16255,CA-2012-109470,31-12-2012,03-01-2013,Second Class
BM-11575,CA-2012-105102,15-09-2012,19-09-2012,Second Class
BM-11575,CA-2012-105102,15-09-2012,19-09-2012,Second Class
BM-11575,CA-2012-105102,15-09-2012,19-09-2012,Second Class
KN-16705,CA-2014-138422,24-09-2014,27-09-2014,First Class
JD-16150,US-2012-147739,25-12-2012,29-12-2012,Standard Class
LA-16780,CA-2013-155187,25-09-2013,27-09-2013,Second Class
LA-16780,CA-2013-155187,25-09-2013,27-09-2013,Second Class
RW-19690,CA-2014-169285,22-03-2014,26-03-2014,Standard Class
RW-19690,CA-2014-169285,22-03-2014,26-03-2014,Standard Class
KW-16570,CA-2011-140886,30-09-2011,04-10-2011,Standard Class
CC-12220,CA-2014-152695,11-12-2014,11-12-2014,Same Day
CC-12220,CA-2014-152695,11-12-2014,11-12-2014,Same Day
RH-19495,CA-2011-110639,23-08-2011,23-08-2011,Same Day
RH-19495,CA-2011-110639,23-08-2011,23-08-2011,Same Day
JK-15625,CA-2011-121727,19-08-2011,24-08-2011,Standard Class
DC-13285,CA-2013-137736,11-11-2013,16-11-2013,Standard Class
GM-14455,US-2011-143231,31-12-2011,03-01-2012,First Class
GM-14455,US-2011-143231,31-12-2011,03-01-2012,First Class
CL-11890,US-2011-155894,26-07-2011,30-07-2011,Second Class
PV-18985,CA-2013-119025,22-02-2013,28-02-2013,Standard Class
LT-17110,CA-2013-159373,14-03-2013,19-03-2013,Standard Class
LT-17110,CA-2013-159373,14-03-2013,19-03-2013,Standard Class
LT-17110,CA-2013-159373,14-03-2013,19-03-2013,Standard Class
AM-10360,CA-2014-109701,03-12-2014,04-12-2014,Same Day
AM-10360,CA-2014-109701,03-12-2014,04-12-2014,Same Day
AM-10360,CA-2014-109701,03-12-2014,04-12-2014,Same Day
AM-10360,CA-2014-109701,03-12-2014,04-12-2014,Same Day
AM-10360,CA-2014-109701,03-12-2014,04-12-2014,Same Day
SC-20260,CA-2012-111514,31-08-2012,02-09-2012,First Class
SC-20260,CA-2012-111514,31-08-2012,02-09-2012,First Class
SC-20260,CA-2012-111514,31-08-2012,02-09-2012,First Class
SC-20260,CA-2012-111514,31-08-2012,02-09-2012,First Class
CP-12340,US-2011-148838,17-03-2011,21-03-2011,Standard Class
CP-12340,US-2011-148838,17-03-2011,21-03-2011,Standard Class
CP-12340,US-2011-148838,17-03-2011,21-03-2011,Standard Class
CP-12340,US-2011-148838,17-03-2011,21-03-2011,Standard Class
CP-12340,US-2011-148838,17-03-2011,21-03-2011,Standard Class
RF-19840,CA-2014-136497,17-04-2014,21-04-2014,Standard Class
AB-10060,US-2013-108637,14-03-2013,19-03-2013,Standard Class
AB-10060,US-2013-108637,14-03-2013,19-03-2013,Standard Class
AB-10060,US-2013-108637,14-03-2013,19-03-2013,Standard Class
EH-13990,CA-2011-102295,24-11-2011,26-11-2011,Second Class
MN-17935,CA-2014-123659,11-02-2014,14-02-2014,First Class
KL-16555,US-2013-129469,24-09-2013,28-09-2013,Standard Class
KL-16555,US-2013-129469,24-09-2013,28-09-2013,Standard Class
MP-17965,CA-2014-155152,08-07-2014,10-07-2014,Second Class
BF-11020,CA-2013-159940,08-07-2013,12-07-2013,Second Class
BF-11020,CA-2013-159940,08-07-2013,12-07-2013,Second Class
BF-11020,CA-2013-159940,08-07-2013,12-07-2013,Second Class
BF-11020,CA-2013-159940,08-07-2013,12-07-2013,Second Class
TP-21130,CA-2014-119669,25-01-2014,31-01-2014,Standard Class
MS-17770,US-2011-164616,19-08-2011,21-08-2011,Second Class
MS-17770,US-2011-164616,19-08-2011,21-08-2011,Second Class
KM-16375,CA-2012-148628,06-12-2012,11-12-2012,Standard Class
BE-11455,CA-2013-118052,07-05-2013,11-05-2013,Standard Class
BE-11455,CA-2013-118052,07-05-2013,11-05-2013,Standard Class
BE-11455,CA-2013-118052,07-05-2013,11-05-2013,Standard Class
CV-12295,US-2014-117534,26-03-2014,27-03-2014,First Class
CV-12295,US-2014-117534,26-03-2014,27-03-2014,First Class
CV-12295,US-2014-117534,26-03-2014,27-03-2014,First Class
CV-12295,US-2014-117534,26-03-2014,27-03-2014,First Class
CV-12295,US-2014-117534,26-03-2014,27-03-2014,First Class
DK-13375,CA-2012-145065,12-12-2012,15-12-2012,First Class
DK-13375,CA-2012-145065,12-12-2012,15-12-2012,First Class
SG-20605,US-2012-127040,06-12-2012,10-12-2012,Standard Class
SG-20605,US-2012-127040,06-12-2012,10-12-2012,Standard Class
SG-20605,US-2012-127040,06-12-2012,10-12-2012,Standard Class
SG-20605,US-2012-127040,06-12-2012,10-12-2012,Standard Class
CS-12355,CA-2013-128111,18-03-2013,24-03-2013,Standard Class
PJ-18835,CA-2012-137897,14-11-2012,19-11-2012,Standard Class
PJ-18835,CA-2012-137897,14-11-2012,19-11-2012,Standard Class
PJ-18835,CA-2012-137897,14-11-2012,19-11-2012,Standard Class
NP-18700,CA-2014-169264,15-08-2014,17-08-2014,Second Class
NP-18700,CA-2014-169264,15-08-2014,17-08-2014,Second Class
SB-20290,CA-2014-147361,10-09-2014,16-09-2014,Standard Class
SB-20290,CA-2014-147361,10-09-2014,16-09-2014,Standard Class
AS-10090,CA-2014-145877,02-04-2014,05-04-2014,Second Class
AS-10090,CA-2014-145877,02-04-2014,05-04-2014,Second Class
HM-14860,US-2013-110170,28-09-2013,04-10-2013,Standard Class
MG-18145,CA-2014-108574,08-10-2014,12-10-2014,Standard Class
MG-18145,CA-2014-108574,08-10-2014,12-10-2014,Standard Class
MG-18145,CA-2014-108574,08-10-2014,12-10-2014,Standard Class
TM-21010,CA-2014-144589,21-01-2014,26-01-2014,Standard Class
TM-21010,CA-2014-144589,21-01-2014,26-01-2014,Standard Class
BE-11335,CA-2014-155985,24-03-2014,26-03-2014,First Class
AS-10630,CA-2011-162684,01-08-2011,06-08-2011,Standard Class
EM-13810,CA-2012-142041,07-06-2012,09-06-2012,Second Class
JA-15970,CA-2011-151295,12-11-2011,16-11-2011,Standard Class
JA-15970,CA-2011-151295,12-11-2011,16-11-2011,Standard Class
TB-21595,CA-2013-156300,30-12-2013,03-01-2014,Standard Class
PP-18955,CA-2012-146087,06-07-2012,11-07-2012,Standard Class
ML-18040,CA-2014-168655,13-10-2014,19-10-2014,Standard Class
ML-18040,CA-2014-168655,13-10-2014,19-10-2014,Standard Class
LC-16930,CA-2013-107202,22-05-2013,29-05-2013,Standard Class
MC-17590,CA-2014-159597,10-11-2014,15-11-2014,Standard Class
MC-17590,CA-2014-159597,10-11-2014,15-11-2014,Standard Class
CR-12580,CA-2013-155551,19-04-2013,24-04-2013,Standard Class
CR-12580,CA-2013-155551,19-04-2013,24-04-2013,Standard Class
SV-20935,US-2014-147669,26-12-2014,31-12-2014,Standard Class
SV-20935,US-2014-147669,26-12-2014,31-12-2014,Standard Class
SV-20935,US-2014-147669,26-12-2014,31-12-2014,Standard Class
SV-20935,US-2014-147669,26-12-2014,31-12-2014,Standard Class
MZ-17515,CA-2013-169922,12-06-2013,18-06-2013,Standard Class
MZ-17515,CA-2013-169922,12-06-2013,18-06-2013,Standard Class
MZ-17515,CA-2013-169922,12-06-2013,18-06-2013,Standard Class
RB-19795,CA-2014-100748,14-05-2014,21-05-2014,Standard Class
HM-14860,CA-2014-129805,29-12-2014,03-01-2015,Standard Class
AZ-10750,CA-2011-148586,25-03-2011,01-04-2011,Standard Class
JH-15910,US-2014-112613,29-05-2014,02-06-2014,Standard Class
PJ-18835,CA-2012-154746,14-11-2012,17-11-2012,First Class
PJ-18835,CA-2012-154746,14-11-2012,17-11-2012,First Class
CA-12265,CA-2014-140053,04-07-2014,11-07-2014,Standard Class
PW-19240,CA-2011-164210,18-11-2011,20-11-2011,Second Class
PW-19240,CA-2011-164210,18-11-2011,20-11-2011,Second Class
SW-20455,CA-2014-139948,18-07-2014,23-07-2014,Standard Class
AF-10870,CA-2013-146934,23-05-2013,28-05-2013,Standard Class
AF-10870,CA-2013-146934,23-05-2013,28-05-2013,Standard Class
AF-10870,CA-2013-146934,23-05-2013,28-05-2013,Standard Class
AF-10870,CA-2013-146934,23-05-2013,28-05-2013,Standard Class
AF-10870,CA-2013-146934,23-05-2013,28-05-2013,Standard Class
AF-10870,CA-2013-146934,23-05-2013,28-05-2013,Standard Class
AM-10705,CA-2012-100573,25-09-2012,01-10-2012,Standard Class
BD-11320,CA-2013-119165,01-11-2013,07-11-2013,Standard Class
CM-12385,CA-2012-128027,14-09-2012,17-09-2012,Second Class
CS-12400,CA-2013-140207,06-11-2013,11-11-2013,Standard Class
DB-13405,CA-2014-140949,18-03-2014,23-03-2014,Second Class
DB-13405,CA-2014-140949,18-03-2014,23-03-2014,Second Class
DB-13405,CA-2014-140949,18-03-2014,23-03-2014,Second Class
DB-13405,CA-2014-140949,18-03-2014,23-03-2014,Second Class
DB-13405,CA-2014-140949,18-03-2014,23-03-2014,Second Class
DB-13405,CA-2014-140949,18-03-2014,23-03-2014,Second Class
DB-13405,CA-2014-140949,18-03-2014,23-03-2014,Second Class
DB-13405,CA-2014-140949,18-03-2014,23-03-2014,Second Class
DB-13405,CA-2014-140949,18-03-2014,23-03-2014,Second Class
JG-15160,CA-2014-138548,16-08-2014,22-08-2014,Standard Class
SC-20380,CA-2012-142419,11-07-2012,13-07-2012,Second Class
SC-20380,CA-2012-142419,11-07-2012,13-07-2012,Second Class
CS-12460,CA-2014-148691,04-12-2014,10-12-2014,Standard Class
CS-12460,CA-2014-148691,04-12-2014,10-12-2014,Standard Class
CS-12460,CA-2014-148691,04-12-2014,10-12-2014,Standard Class
CS-12460,CA-2014-148691,04-12-2014,10-12-2014,Standard Class
MK-18160,CA-2014-128755,05-05-2014,09-05-2014,Standard Class
MK-18160,CA-2014-128755,05-05-2014,09-05-2014,Standard Class
MK-18160,CA-2014-128755,05-05-2014,09-05-2014,Standard Class
MK-18160,CA-2014-128755,05-05-2014,09-05-2014,Standard Class
CM-11935,US-2013-135923,22-01-2013,28-01-2013,Standard Class
CM-11935,US-2013-135923,22-01-2013,28-01-2013,Standard Class
CM-11935,US-2013-135923,22-01-2013,28-01-2013,Standard Class
PF-19225,CA-2013-114972,04-11-2013,07-11-2013,First Class
PF-19225,CA-2013-114972,04-11-2013,07-11-2013,First Class
PF-19225,CA-2013-114972,04-11-2013,07-11-2013,First Class
PF-19225,CA-2013-114972,04-11-2013,07-11-2013,First Class
GM-14695,CA-2014-102750,05-09-2014,09-09-2014,Second Class
DC-12850,CA-2011-145212,13-09-2011,19-09-2011,Standard Class
FO-14305,CA-2014-141992,20-06-2014,26-06-2014,Standard Class
FO-14305,CA-2014-141992,20-06-2014,26-06-2014,Standard Class
AH-10210,CA-2014-147956,25-12-2014,01-01-2015,Standard Class
KN-16705,CA-2014-126067,29-08-2014,04-09-2014,Standard Class
KN-16705,CA-2014-126067,29-08-2014,04-09-2014,Standard Class
KN-16705,CA-2014-126067,29-08-2014,04-09-2014,Standard Class
KN-16705,CA-2014-126067,29-08-2014,04-09-2014,Standard Class
CB-12535,CA-2012-104514,02-01-2012,04-01-2012,Second Class
CB-12535,CA-2012-104514,02-01-2012,04-01-2012,Second Class
CB-12535,CA-2012-104514,02-01-2012,04-01-2012,Second Class
TB-21250,CA-2012-141040,09-10-2012,13-10-2012,Second Class
TB-21250,CA-2012-141040,09-10-2012,13-10-2012,Second Class
KD-16345,CA-2011-113579,13-12-2011,15-12-2011,Second Class
JM-15865,CA-2011-144624,19-11-2011,23-11-2011,Standard Class
KT-16480,CA-2013-146206,11-09-2013,15-09-2013,Second Class
KT-16480,CA-2013-146206,11-09-2013,15-09-2013,Second Class
SC-20575,CA-2011-136644,16-06-2011,22-06-2011,Standard Class
BS-11800,CA-2012-122371,26-09-2012,01-10-2012,Standard Class
BS-11800,CA-2012-122371,26-09-2012,01-10-2012,Standard Class
BT-11395,CA-2013-126935,20-05-2013,25-05-2013,Standard Class
DC-12850,US-2014-133781,23-06-2014,24-06-2014,First Class
LS-17200,CA-2014-131618,18-06-2014,21-06-2014,First Class
LS-17200,CA-2014-131618,18-06-2014,21-06-2014,First Class
LS-17200,CA-2014-131618,18-06-2014,21-06-2014,First Class
RR-19315,CA-2013-149482,15-11-2013,20-11-2013,Standard Class
KL-16645,CA-2011-143917,25-07-2011,27-07-2011,Second Class
KL-16645,CA-2011-143917,25-07-2011,27-07-2011,Second Class
KL-16645,CA-2011-143917,25-07-2011,27-07-2011,Second Class
RB-19435,CA-2012-120397,02-07-2012,02-07-2012,Same Day
MY-17380,CA-2014-163902,03-03-2014,09-03-2014,Standard Class
MY-17380,CA-2014-163902,03-03-2014,09-03-2014,Standard Class
AW-10930,CA-2013-136812,19-11-2013,24-11-2013,Standard Class
KW-16570,CA-2012-102722,18-04-2012,19-04-2012,First Class
DB-12910,CA-2014-155089,03-12-2014,07-12-2014,Standard Class
BB-11545,CA-2013-124506,12-11-2013,18-11-2013,Standard Class
BB-11545,CA-2013-124506,12-11-2013,18-11-2013,Standard Class
NP-18700,CA-2011-106572,05-09-2011,10-09-2011,Standard Class
PB-19105,CA-2011-128888,15-11-2011,22-11-2011,Standard Class
DW-13585,CA-2014-123134,03-05-2014,08-05-2014,Standard Class
CD-12790,CA-2013-124352,16-10-2013,22-10-2013,Standard Class
CD-12790,CA-2013-124352,16-10-2013,22-10-2013,Standard Class
CD-12790,CA-2013-124352,16-10-2013,22-10-2013,Standard Class
CD-12790,CA-2013-124352,16-10-2013,22-10-2013,Standard Class
CD-12790,CA-2013-124352,16-10-2013,22-10-2013,Standard Class
CD-12790,CA-2013-124352,16-10-2013,22-10-2013,Standard Class
TT-21220,CA-2012-124541,06-04-2012,10-04-2012,Standard Class
TT-21220,CA-2012-124541,06-04-2012,10-04-2012,Standard Class
TT-21220,CA-2012-124541,06-04-2012,10-04-2012,Standard Class
TT-21220,CA-2012-124541,06-04-2012,10-04-2012,Standard Class
TT-21220,CA-2012-124541,06-04-2012,10-04-2012,Standard Class
DB-12910,CA-2011-108707,24-10-2011,29-10-2011,Standard Class
DJ-13510,CA-2011-111500,17-08-2011,21-08-2011,Standard Class
DJ-13510,CA-2011-111500,17-08-2011,21-08-2011,Standard Class
DJ-13510,CA-2011-111500,17-08-2011,21-08-2011,Standard Class
DJ-13510,CA-2011-111500,17-08-2011,21-08-2011,Standard Class
DL-13495,US-2014-117723,16-08-2014,19-08-2014,Second Class
LO-17170,CA-2012-143238,06-09-2012,08-09-2012,First Class
SV-20365,CA-2012-168746,27-01-2012,29-01-2012,Second Class
SV-20365,CA-2012-168746,27-01-2012,29-01-2012,Second Class
SV-20365,CA-2012-168746,27-01-2012,29-01-2012,Second Class
EM-13810,CA-2012-113404,16-07-2012,16-07-2012,Same Day
EM-13810,CA-2012-113404,16-07-2012,16-07-2012,Same Day
KD-16615,CA-2013-144792,01-05-2013,05-05-2013,Standard Class
NB-18580,CA-2011-164385,26-09-2011,01-10-2011,Second Class
AP-10720,US-2013-114174,09-09-2013,15-09-2013,Standard Class
AP-10720,US-2013-114174,09-09-2013,15-09-2013,Standard Class
JE-15745,CA-2014-108070,17-04-2014,21-04-2014,Standard Class
JE-15745,CA-2014-108070,17-04-2014,21-04-2014,Standard Class
JM-15865,US-2012-128090,16-08-2012,22-08-2012,Standard Class
JM-15865,US-2012-128090,16-08-2012,22-08-2012,Standard Class
JM-15865,US-2012-128090,16-08-2012,22-08-2012,Standard Class
JM-15865,US-2012-128090,16-08-2012,22-08-2012,Standard Class
AB-10105,CA-2014-101042,20-11-2014,24-11-2014,Standard Class
AB-10105,CA-2014-101042,20-11-2014,24-11-2014,Standard Class
PN-18775,CA-2013-155439,15-09-2013,19-09-2013,Standard Class
JC-15775,CA-2013-118626,16-08-2013,21-08-2013,Standard Class
PF-19165,CA-2012-111458,26-09-2012,30-09-2012,Standard Class
BW-11110,US-2013-126844,09-10-2013,15-10-2013,Standard Class
BP-11185,US-2012-112508,24-03-2012,30-03-2012,Standard Class
TM-21010,CA-2012-147788,31-05-2012,04-06-2012,Standard Class
TM-21010,CA-2012-147788,31-05-2012,04-06-2012,Standard Class
TM-21010,CA-2012-147788,31-05-2012,04-06-2012,Standard Class
MB-17305,CA-2012-144288,25-12-2012,31-12-2012,Standard Class
MB-17305,CA-2012-144288,25-12-2012,31-12-2012,Standard Class
HR-14830,CA-2012-110632,17-03-2012,22-03-2012,Second Class
HR-14830,CA-2012-110632,17-03-2012,22-03-2012,Second Class
BD-11635,CA-2014-109589,22-12-2014,25-12-2014,First Class
SF-20200,CA-2014-123967,02-11-2014,04-11-2014,Second Class
SF-20200,CA-2014-123967,02-11-2014,04-11-2014,Second Class
SP-20620,CA-2014-148929,08-09-2014,12-09-2014,Standard Class
DR-12880,CA-2014-134404,28-12-2014,28-12-2014,Same Day
DR-12880,CA-2014-134404,28-12-2014,28-12-2014,Same Day
VM-21685,CA-2014-109778,17-07-2014,22-07-2014,Standard Class
CM-12235,CA-2013-155845,13-08-2013,16-08-2013,Second Class
SM-20320,CA-2014-145128,10-07-2014,15-07-2014,Standard Class
RA-19885,CA-2011-129091,22-11-2011,27-11-2011,Standard Class
RA-19885,CA-2011-129091,22-11-2011,27-11-2011,Standard Class
RA-19885,CA-2011-129091,22-11-2011,27-11-2011,Standard Class
RA-19885,CA-2011-129091,22-11-2011,27-11-2011,Standard Class
SD-20485,US-2011-155502,27-01-2011,01-02-2011,Standard Class
SD-20485,US-2011-155502,27-01-2011,01-02-2011,Standard Class
SD-20485,US-2011-155502,27-01-2011,01-02-2011,Standard Class
SD-20485,US-2011-155502,27-01-2011,01-02-2011,Standard Class
SD-20485,US-2011-155502,27-01-2011,01-02-2011,Standard Class
SD-20485,US-2011-155502,27-01-2011,01-02-2011,Standard Class
SD-20485,US-2011-155502,27-01-2011,01-02-2011,Standard Class
CS-12250,CA-2012-121041,03-11-2012,10-11-2012,Standard Class
RA-19285,CA-2014-131695,01-07-2014,07-07-2014,Standard Class
RA-19285,CA-2014-131695,01-07-2014,07-07-2014,Standard Class
BF-11005,CA-2013-137729,06-05-2013,10-05-2013,Standard Class
BF-11005,CA-2013-137729,06-05-2013,10-05-2013,Standard Class
SE-20110,US-2013-115455,09-09-2013,15-09-2013,Standard Class
SE-20110,US-2013-115455,09-09-2013,15-09-2013,Standard Class
RS-19765,CA-2014-128300,25-11-2014,27-11-2014,Second Class
RS-19765,CA-2014-128300,25-11-2014,27-11-2014,Second Class
BM-11650,CA-2014-149048,14-05-2014,18-05-2014,Standard Class
BM-11650,CA-2014-149048,14-05-2014,18-05-2014,Standard Class
BM-11650,CA-2014-149048,14-05-2014,18-05-2014,Standard Class
BM-11650,CA-2014-149048,14-05-2014,18-05-2014,Standard Class
BM-11650,CA-2014-149048,14-05-2014,18-05-2014,Standard Class
SK-19990,CA-2014-108553,24-04-2014,30-04-2014,Standard Class
SK-19990,CA-2014-108553,24-04-2014,30-04-2014,Standard Class
EN-13780,CA-2013-165848,05-06-2013,05-06-2013,Same Day
EN-13780,CA-2013-165848,05-06-2013,05-06-2013,Same Day
EN-13780,CA-2013-165848,05-06-2013,05-06-2013,Same Day
EN-13780,CA-2013-165848,05-06-2013,05-06-2013,Same Day
KN-16450,CA-2011-112718,16-12-2011,21-12-2011,Standard Class
MG-17890,CA-2013-154053,05-03-2013,11-03-2013,Standard Class
MC-17590,CA-2011-127446,25-11-2011,30-11-2011,Standard Class
MC-17590,CA-2011-127446,25-11-2011,30-11-2011,Standard Class
MC-17590,CA-2011-127446,25-11-2011,30-11-2011,Standard Class
MC-17590,CA-2011-127446,25-11-2011,30-11-2011,Standard Class
MC-17590,CA-2011-127446,25-11-2011,30-11-2011,Standard Class
